,age,income,net_worth,risk_tolerance,time_horizon,has_dependents,is_retired,tax_bracket,pref_equity,pref_bonds,pref_alts,pref_cash,segment,pca_1,pca_2,segment_name
3180,38,165359,297445,4,16,0,0,0.12,86.8,2.7,10.5,0.0,4,-1.1244186839722026,1.000379070192109,Retired Income Seekers
3181,28,35682,261076,4,32,1,0,0.22,95.0,-12.2,17.2,0.0,1,1.0025802603332907,-0.8398904362613587,Mid-Career Balanced Families
3182,25,125284,14634,2,27,0,0,0.32,95.0,-2.5,7.5,0.0,2,-1.4209280568134333,0.013436281586845598,Pre-Retiree Conservatives
3183,50,58383,45560,3,35,0,0,0.24,88.5,-4.5,16.0,0.0,2,-0.3739993325551596,0.4713160104657972,Pre-Retiree Conservatives
3184,35,102696,242650,1,3,0,0,0.24,62.2,23.2,7.4,7.2,4,-2.2111405111744857,-0.2667525998650515,Retired Income Seekers
3185,24,61957,206826,3,4,0,0,0.24,90.4,-4.2,13.8,0.0,4,-1.3806330288555453,-1.068164328992898,Retired Income Seekers
3186,45,16521,63103,1,7,1,1,0.37,39.7,45.8,5.9,8.5,3,0.9055724573983766,-0.38750265154660846,High-Net-Worth Diversifiers
3187,58,6738,394418,4,13,0,0,0.37,79.0,11.9,8.8,0.3,4,0.09301885513850741,-1.2548551531205838,Retired Income Seekers
3188,37,69351,119645,3,3,1,0,0.22,74.4,9.0,16.6,0.0,1,0.17838663006500854,-0.9312400252157038,Mid-Career Balanced Families
3189,73,49780,471121,4,17,0,0,0.24,92.5,-9.7,17.2,0.0,4,0.009047641956513723,0.18515900079440414,Retired Income Seekers
3190,25,79122,695249,1,10,0,0,0.32,71.7,15.2,10.5,2.6,4,-2.1932279323578245,-1.1159599096648303,Retired Income Seekers
3191,45,50186,227285,2,1,0,0,0.37,63.5,24.2,12.3,0.0,4,-1.2533008898633866,-1.235647914487241,Retired Income Seekers
3192,55,245893,317001,2,28,0,1,0.12,58.0,28.4,13.6,0.0,3,-0.8591221593357306,3.89509846318369,High-Net-Worth Diversifiers
3193,51,70359,78421,3,10,1,0,0.12,70.5,21.0,8.5,0.0,1,0.36410479718402844,0.08526460916169386,Mid-Career Balanced Families
3194,39,43788,474801,4,7,0,0,0.12,92.1,-5.3,13.2,0.0,4,-0.8965788170004624,-0.4632284284216258,Retired Income Seekers
3195,40,75822,211451,3,39,1,0,0.22,95.0,-12.4,17.4,0.0,1,0.7724637958187989,0.14864940256114986,Mid-Career Balanced Families
3196,52,44352,114273,2,3,1,1,0.24,50.9,38.4,10.5,0.2,3,1.0394426762211972,0.4093352187318186,High-Net-Worth Diversifiers
3197,40,63898,37700,1,7,1,0,0.24,62.0,23.4,6.5,8.1,1,-0.4661362505369734,-0.668942385876481,Mid-Career Balanced Families
3198,70,25533,90895,1,9,0,0,0.37,52.8,36.6,7.2,3.4,4,-1.0009428987646187,-0.4728609138568519,Retired Income Seekers
3199,67,59515,42985,4,35,0,0,0.12,87.9,1.4,10.7,0.0,2,0.11718430892551614,1.3532443626568234,Pre-Retiree Conservatives
3200,40,42851,405869,3,26,1,0,0.22,84.2,-2.1,17.9,0.0,1,0.6050099525571652,-0.6116113351574904,Mid-Career Balanced Families
3201,43,27284,703987,4,5,1,0,0.32,81.9,3.2,14.9,0.0,1,0.8482831209715538,-1.9339722547160103,Mid-Career Balanced Families
3202,45,238712,488709,4,13,1,0,0.24,88.9,0.4,10.7,0.0,1,0.2187698742418331,0.8092897850761649,Mid-Career Balanced Families
3203,66,28039,3214634,2,30,0,1,0.24,55.9,27.5,16.6,0.0,0,-0.6646657588220556,0.2736553117351701,Young Aggressive Accumulators
3204,33,60166,93667,2,39,1,1,0.22,65.4,24.4,7.0,3.2,3,1.2458111614562632,1.168897322009568,High-Net-Worth Diversifiers
3205,51,34133,332996,4,10,1,0,0.37,87.6,3.7,8.7,0.0,1,1.2481740526155118,-1.5833247095808611,Mid-Career Balanced Families
3206,59,73712,39433,4,23,0,0,0.22,87.1,-7.1,20.0,0.0,2,-0.09120836446690862,0.5158271551585779,Pre-Retiree Conservatives
3207,74,24536,128450,3,11,1,0,0.37,65.1,23.2,11.7,0.0,1,1.3223505071840556,-0.8870320607962469,Mid-Career Balanced Families
3208,52,107823,27644,1,12,0,0,0.24,55.2,36.3,8.5,0.0,4,-1.7292069739993177,0.5531607940072436,Retired Income Seekers
3209,57,249025,321847,1,13,0,0,0.37,66.8,19.3,13.9,0.0,4,-1.998280325563252,1.3380947064767237,Retired Income Seekers
3210,40,33267,106235,2,16,1,0,0.37,68.0,15.1,16.9,0.0,1,0.40722435212506825,-1.416856897242392,Mid-Career Balanced Families
3211,69,140347,13828,1,9,0,1,0.37,36.0,47.4,16.6,0.0,3,-0.4747789352329303,1.8335764755827486,High-Net-Worth Diversifiers
3212,66,45829,71537,2,10,0,0,0.37,59.4,24.1,16.5,0.0,4,-0.69317223501938,-0.4335026058022803,Retired Income Seekers
3213,57,171794,1399656,3,29,0,0,0.12,80.6,1.4,18.0,0.0,2,-1.4118608638489152,1.47518686369217,Pre-Retiree Conservatives
3214,51,277048,266336,2,9,0,0,0.12,63.7,21.7,14.6,0.0,4,-2.245068443425157,2.3957422431906514,Retired Income Seekers
3215,70,50838,409589,2,33,0,0,0.12,70.0,15.1,9.4,5.5,2,-0.8009715341195793,1.3027726543163418,Pre-Retiree Conservatives
3216,54,20657,189217,4,24,1,0,0.12,93.2,-13.2,20.0,0.0,1,1.2007668665110613,-0.07257635478687065,Mid-Career Balanced Families
3217,39,116268,130892,3,35,0,0,0.22,95.0,-9.6,14.6,0.0,2,-0.8167270168967915,0.7983932425327328,Pre-Retiree Conservatives
3218,73,70058,165826,5,11,0,1,0.32,62.8,23.5,13.7,0.0,3,1.4119370693222582,1.1079844753899217,High-Net-Worth Diversifiers
3219,70,85072,218495,3,39,1,0,0.37,80.4,4.1,15.5,0.0,1,1.4825504460638717,0.3155938055005153,Mid-Career Balanced Families
3220,49,47198,43652,4,13,0,0,0.22,93.8,-12.2,18.4,0.0,4,-0.3303857704140624,-0.2631834340487084,Retired Income Seekers
3221,68,32236,406636,2,23,0,0,0.12,61.7,24.9,6.3,7.1,2,-0.934468425014483,0.802796660602549,Pre-Retiree Conservatives
3222,32,134893,625428,3,25,0,0,0.37,95.0,-14.6,19.6,0.0,2,-1.0738410548480783,-0.3697369174216125,Pre-Retiree Conservatives
3223,66,74895,128552,2,16,0,0,0.32,61.0,23.0,16.0,0.0,4,-0.7981112283065429,0.20482893004034883,Retired Income Seekers
3224,54,21796,86885,1,21,0,0,0.37,66.8,28.0,2.3,2.9,4,-1.0484927068823549,-0.5786188959699312,Retired Income Seekers
3225,38,96839,66816,5,10,0,0,0.24,95.0,-10.3,15.3,0.0,4,-0.28540654175505126,-0.33717630419527517,Retired Income Seekers
3226,27,84146,1343864,3,19,0,0,0.24,88.7,-1.9,13.2,0.0,2,-1.5421955417197153,-0.8952828992318269,Pre-Retiree Conservatives
3227,25,47681,94586,5,35,1,0,0.22,95.0,-5.2,10.2,0.0,1,1.4382217333524667,-0.7320808782864043,Mid-Career Balanced Families
3228,41,186068,356459,3,28,0,0,0.32,95.0,-5.7,10.7,0.0,2,-1.0483724354195474,0.7731422803030025,Pre-Retiree Conservatives
3229,69,38842,129639,3,2,1,0,0.22,60.4,26.8,12.5,0.3,1,0.7866340680118545,-0.45364073430557117,Mid-Career Balanced Families
3230,68,53194,121496,3,30,1,1,0.37,63.3,27.6,9.1,0.0,3,2.357325280372653,0.9596010757319632,High-Net-Worth Diversifiers
3231,48,102544,65010,4,5,0,0,0.32,81.9,3.5,14.6,0.0,4,-0.508810790906242,-0.4346393773197231,Retired Income Seekers
3232,36,63179,50799,3,38,1,0,0.22,95.0,-3.0,8.0,0.0,1,0.7884080285806451,-0.02538928109032778,Mid-Career Balanced Families
3233,27,22717,395499,5,15,0,0,0.37,95.0,-5.7,10.7,0.0,4,-0.015488394676762841,-1.9144427707167755,Retired Income Seekers
3234,68,68095,49438,1,36,0,0,0.12,66.8,16.6,16.6,0.0,2,-1.1423858695587554,1.756304792438978,Pre-Retiree Conservatives
3235,35,44798,283515,4,3,0,0,0.37,95.0,-13.7,18.7,0.0,4,-0.5432341471370021,-1.6896886904321533,Retired Income Seekers
3236,32,109086,181443,3,24,1,0,0.22,87.3,-2.3,15.0,0.0,1,0.28742387460997354,-0.13076921913380563,Mid-Career Balanced Families
3237,60,66559,401581,2,12,0,1,0.32,45.4,37.2,17.4,0.0,3,-0.11171711119416654,0.9396011931267788,High-Net-Worth Diversifiers
3238,30,63969,78280,3,8,0,0,0.32,90.0,-9.6,19.6,0.0,4,-1.0440602911971333,-1.0867369039836636,Retired Income Seekers
3239,47,28745,594914,3,14,0,0,0.12,95.0,-9.8,14.8,0.0,4,-1.0581720908674843,-0.17984974345666085,Retired Income Seekers
3240,37,50969,137388,2,18,1,0,0.22,70.6,14.6,13.4,1.4,1,0.06516852348055946,-0.6137282183952748,Mid-Career Balanced Families
3241,26,118074,3649255,2,20,0,0,0.12,84.3,3.2,12.5,0.0,0,-3.059910641999785,-1.007023121088478,Young Aggressive Accumulators
3242,73,34767,23458,3,23,0,1,0.24,53.8,31.7,14.5,0.0,3,0.8053675822475936,1.703147242102229,High-Net-Worth Diversifiers
3243,31,58525,3001797,3,5,0,0,0.37,82.8,3.9,13.3,0.0,0,-1.9588744098502302,-2.767538616708234,Young Aggressive Accumulators
3244,71,31085,139854,3,1,1,0,0.24,56.8,28.9,11.2,3.1,1,0.8600243978087018,-0.5989009519358148,Mid-Career Balanced Families
3245,24,26142,212641,2,2,0,0,0.24,77.9,8.9,13.2,0.0,4,-1.7120658216989153,-1.376884329517711,Retired Income Seekers
3246,34,56421,78814,1,16,0,0,0.12,73.9,10.7,15.4,0.0,4,-1.9996033338475827,0.23301606324345067,Retired Income Seekers
3247,64,67620,24768,5,5,1,0,0.12,90.4,-10.4,20.0,0.0,1,1.3612956217274785,0.0911794647198305,Mid-Career Balanced Families
3248,70,241760,86329,5,22,0,0,0.37,85.2,0.5,14.3,0.0,2,0.14899971894560785,1.586763168712546,Pre-Retiree Conservatives
3249,51,43528,104943,3,1,1,0,0.12,68.9,12.4,18.7,0.0,1,0.29845155657343536,-0.42943735563720364,Mid-Career Balanced Families
3250,66,57807,202675,5,12,1,1,0.12,70.8,9.2,20.0,0.0,3,2.3983540204972114,1.3570345896867826,High-Net-Worth Diversifiers
3251,27,24957,624911,4,19,1,0,0.12,95.0,-3.8,8.8,0.0,1,0.5150179396080794,-1.0450837372730273,Mid-Career Balanced Families
3252,38,91910,204613,1,22,0,0,0.12,67.3,24.0,8.7,0.0,2,-1.9997823523741654,0.7780724922280304,Pre-Retiree Conservatives
3253,66,79115,208933,2,17,0,0,0.12,71.9,20.7,5.7,1.7,4,-1.162549026200503,1.1272091714233547,Retired Income Seekers
3254,72,169715,258135,5,13,0,0,0.24,79.0,1.0,20.0,0.0,4,0.002997468154302988,1.203169377256597,Retired Income Seekers
3255,74,130370,19812,3,39,1,0,0.24,70.0,23.9,6.1,0.0,1,1.237409431227483,1.5194283916905977,Mid-Career Balanced Families
3256,40,76571,22136,4,28,1,0,0.37,84.8,-2.8,18.0,0.0,1,1.3255478593379388,-0.8173910414212765,Mid-Career Balanced Families
3257,63,43085,27000,4,3,0,0,0.32,69.4,20.1,10.5,0.0,4,-0.07843234502483397,-0.6640363061819583,Retired Income Seekers
3258,56,69097,103992,3,5,1,0,0.37,56.3,26.1,17.6,0.0,1,0.7826170450181507,-1.0650774769355165,Mid-Career Balanced Families
3259,67,55397,17221,1,36,1,0,0.22,59.1,30.4,6.9,3.6,1,0.45927097332353284,0.8180155916561164,Mid-Career Balanced Families
3260,47,116701,71129,2,15,0,0,0.37,80.4,1.6,18.0,0.0,4,-1.165577177153801,-0.09542232625499056,Retired Income Seekers
3261,72,106762,31511,1,17,0,0,0.37,44.7,41.7,13.6,0.0,4,-1.09649666357945,0.5989373217029664,Retired Income Seekers
3262,26,48654,292218,2,29,0,0,0.12,88.5,-4.9,16.4,0.0,2,-1.538957981105501,0.1254776500295646,Pre-Retiree Conservatives
3263,50,21517,275181,3,4,0,0,0.12,75.2,8.0,16.8,0.0,4,-1.0426584373393,-0.29997963802730865,Retired Income Seekers
3264,58,152263,113462,2,32,1,0,0.12,73.9,12.1,14.0,0.0,1,0.12856123838001443,1.718859346643171,Mid-Career Balanced Families
3265,41,89977,16648,2,38,1,0,0.32,80.0,7.0,13.0,0.0,1,0.5382705612628819,0.01596795976795937,Mid-Career Balanced Families
3266,70,47875,122446,3,4,0,0,0.12,65.3,17.3,17.4,0.0,4,-0.7558120491318849,0.5225907898808775,Retired Income Seekers
3267,42,87554,241433,3,13,0,0,0.22,83.2,5.0,10.6,1.2,4,-1.0712669947678337,-0.053809285624321905,Retired Income Seekers
3268,31,63095,430572,3,20,0,1,0.24,78.3,5.2,16.5,0.0,3,-0.16566677937884886,0.6525515740626174,High-Net-Worth Diversifiers
3269,26,150697,1334524,3,18,1,0,0.22,95.0,-4.6,9.6,0.0,1,-0.4428417673034547,-0.5799400773666803,Mid-Career Balanced Families
3270,57,15508,622935,3,37,1,0,0.32,77.1,8.2,14.7,0.0,1,1.2567109958120963,-0.6921420154966833,Mid-Career Balanced Families
3271,27,45340,198338,5,12,0,0,0.12,95.0,-15.0,20.0,0.0,4,-0.5014610599528054,-0.5748861457684029,Retired Income Seekers
3272,47,183384,115579,2,25,1,0,0.37,76.6,7.9,15.5,0.0,1,0.14831471111501676,0.4333026928884177,Mid-Career Balanced Families
3273,25,88808,66734,1,30,0,0,0.24,85.6,6.4,8.0,0.0,2,-1.818301419791735,0.1706380238467766,Pre-Retiree Conservatives
3274,60,207072,828021,4,15,0,0,0.32,78.3,1.7,20.0,0.0,4,-0.7655340234549546,0.7851366872605431,Retired Income Seekers
3275,60,25456,198771,3,36,1,0,0.22,81.3,6.9,11.8,0.0,1,1.2278658700873823,0.0921173841424367,Mid-Career Balanced Families
3276,71,126821,346851,4,8,0,0,0.12,81.7,4.5,13.8,0.0,4,-0.6016805941311647,1.2165739078974611,Retired Income Seekers
3277,56,121607,80156,2,28,0,0,0.32,80.6,8.0,7.6,3.8,2,-0.9073645625758096,0.751261724919904,Pre-Retiree Conservatives
3278,22,18449,36713,4,22,0,1,0.32,93.0,-6.7,13.7,0.0,3,0.5638108713412979,-0.2096933678897553,High-Net-Worth Diversifiers
3279,45,48686,100669,5,38,0,0,0.37,95.0,-12.3,17.3,0.0,2,0.6702345738047472,-0.4505177634722896,Pre-Retiree Conservatives
3280,57,55571,113151,3,16,1,0,0.37,74.3,8.8,16.9,0.0,1,1.0255373002002686,-0.872295945554547,Mid-Career Balanced Families
3281,27,19270,204869,2,5,1,0,0.37,80.8,8.3,8.5,2.4,1,0.027286912460089227,-2.2223933564610894,Mid-Career Balanced Families
3282,62,49403,67176,4,34,1,1,0.22,72.0,12.8,15.2,0.0,3,2.522938201193513,1.4860907537384982,High-Net-Worth Diversifiers
3283,67,110329,167705,4,38,0,0,0.37,82.9,6.7,8.2,2.2,2,0.3733327189977795,0.7481030320854544,Pre-Retiree Conservatives
3284,65,45540,668804,4,11,0,0,0.32,77.8,11.5,10.7,0.0,4,-0.13751799695908012,-0.6676760666933926,Retired Income Seekers
3285,52,70933,21860,1,2,0,0,0.32,61.4,24.7,13.9,0.0,4,-1.6300274710109155,-0.4267512453657053,Retired Income Seekers
3286,41,71293,12832,4,25,1,1,0.32,78.5,3.3,18.2,0.0,3,2.1425797415529617,0.5023296266472285,High-Net-Worth Diversifiers
3287,45,59367,725848,2,25,0,0,0.24,86.9,-6.0,19.1,0.0,2,-1.274703934837562,-0.14141686481852436,Pre-Retiree Conservatives
3288,46,36547,28103,2,1,1,0,0.24,58.7,33.4,7.9,0.0,1,0.050254257833889114,-1.0302561517199686,Mid-Career Balanced Families
3289,57,94956,103147,3,31,0,0,0.22,89.3,3.3,7.4,0.0,2,-0.5061172534857346,0.9487243511940779,Pre-Retiree Conservatives
3290,42,19713,337788,2,5,0,1,0.37,49.5,36.6,10.2,3.6,3,-0.25353771925702867,-0.3431483643519442,High-Net-Worth Diversifiers
3291,51,60235,151589,4,4,0,0,0.32,81.0,5.8,12.7,0.5,4,-0.35913849102754347,-0.8307412146087865,Retired Income Seekers
3292,45,157919,149052,3,5,1,1,0.37,58.6,28.0,13.4,0.0,3,1.194298040505258,0.6866564466771322,High-Net-Worth Diversifiers
3293,65,43775,177526,2,5,0,0,0.32,65.8,25.5,8.7,0.0,4,-0.906057837357483,-0.4409418525344784,Retired Income Seekers
3294,63,35985,3343259,4,16,0,0,0.24,83.8,-3.8,20.0,0.0,0,-1.0907934528939323,-1.5492332647996778,Young Aggressive Accumulators
3295,51,99494,1378835,5,18,0,0,0.32,95.0,-15.0,20.0,0.0,4,-0.2555897637735723,-0.7295638649044546,Retired Income Seekers
3296,43,67131,70794,2,17,0,0,0.22,72.6,10.8,16.6,0.0,4,-1.280468204870882,0.055062567628835525,Retired Income Seekers
3297,49,100892,574391,3,35,0,0,0.12,86.2,1.1,12.7,0.0,2,-0.9192837727603503,1.1431662584421136,Pre-Retiree Conservatives
3298,28,61509,298525,3,18,0,1,0.32,80.2,7.9,11.9,0.0,3,-0.06218077581560714,0.21178924853245687,High-Net-Worth Diversifiers
3299,56,11250,158987,3,4,0,0,0.22,67.9,13.9,18.2,0.0,4,-0.7002921981435053,-0.6401302724450482,Retired Income Seekers
3300,49,136754,54751,2,31,0,0,0.24,84.7,9.9,5.0,0.4,2,-1.1514454356612147,1.1712329378070887,Pre-Retiree Conservatives
3301,35,254999,279747,3,31,0,0,0.24,95.0,-10.9,15.9,0.0,2,-1.4450295948080796,1.7552056208239615,Pre-Retiree Conservatives
3302,31,147094,112729,1,9,0,0,0.12,69.7,17.9,2.6,9.8,4,-2.4902829990422513,0.8162082880673333,Retired Income Seekers
3303,37,5028,103210,5,31,1,0,0.37,95.0,-12.4,17.4,0.0,1,1.96699495052181,-1.6212488325265895,Mid-Career Balanced Families
3304,37,82105,64829,3,5,0,0,0.37,81.9,-1.8,19.9,0.0,4,-0.953015800891223,-1.0373066038216843,Retired Income Seekers
3305,52,43186,540250,3,36,0,0,0.32,81.8,4.8,13.4,0.0,2,-0.3030216626018136,-0.18127856854911456,Pre-Retiree Conservatives
3306,63,28029,64777,3,16,0,0,0.24,71.8,8.9,19.3,0.0,4,-0.3789075787926451,-0.022039269621580242,Retired Income Seekers
3307,46,65245,65252,3,16,0,0,0.22,87.0,-6.0,19.0,0.0,4,-0.8194832037333484,-0.0032599236313778862,Retired Income Seekers
3308,34,53945,413960,3,20,1,0,0.12,90.1,-10.1,20.0,0.0,1,0.1964662238215758,-0.37792562506942784,Mid-Career Balanced Families
3309,27,85481,136872,3,30,1,0,0.37,95.0,-3.0,8.0,0.0,1,0.6567621745400408,-0.9652783102597527,Mid-Career Balanced Families
3310,65,62293,141364,3,26,1,0,0.32,78.8,9.4,11.8,0.0,1,1.2047994770176065,-0.12427077727298136,Mid-Career Balanced Families
3311,30,27321,562120,2,31,0,0,0.32,81.7,10.3,5.7,2.3,2,-1.1180962330825068,-0.9396438090772101,Pre-Retiree Conservatives
3312,66,39989,787359,2,15,0,0,0.24,63.7,21.5,14.8,0.0,4,-1.051601042492332,-0.10296160488271718,Retired Income Seekers
3313,57,35718,12664,3,38,0,0,0.22,95.0,-6.3,11.3,0.0,2,-0.15419901659526306,0.6166179501270753,Pre-Retiree Conservatives
3314,64,18006,139451,4,38,0,0,0.22,88.4,-8.4,20.0,0.0,2,0.39894051671132796,0.4736499643319086,Pre-Retiree Conservatives
3315,41,22921,29961,2,20,0,0,0.37,87.5,5.6,6.9,0.0,4,-0.8419294880403837,-0.9848975058587586,Retired Income Seekers
3316,39,51650,102318,1,35,0,1,0.32,75.7,19.4,3.8,1.1,3,-0.34014279239280126,1.1299668646244359,High-Net-Worth Diversifiers
3317,64,162206,161444,2,23,1,0,0.24,63.5,22.8,13.7,0.0,1,0.22998343859020354,1.160348302653419,Mid-Career Balanced Families
3318,42,41155,106316,5,39,0,0,0.22,95.0,-15.0,20.0,0.0,2,0.4075031559961057,0.09614414161299797,Pre-Retiree Conservatives
3319,25,35235,47556,4,25,1,0,0.32,95.0,-13.4,18.4,0.0,1,1.0803963155875926,-1.4582342984153462,Mid-Career Balanced Families
3320,71,26189,44747,3,22,0,0,0.22,64.4,17.0,18.6,0.0,2,-0.16933606580344818,0.4232540624801168,Pre-Retiree Conservatives
3321,54,61167,389854,5,8,1,0,0.12,85.7,-5.7,20.0,0.0,1,1.147182982409308,-0.3069888928387171,Mid-Career Balanced Families
3322,48,136691,1026609,3,9,0,0,0.22,79.3,11.8,8.9,0.0,4,-1.4744081271644742,0.09364268625282816,Retired Income Seekers
3323,28,243258,13731,5,15,1,0,0.22,95.0,-14.0,19.0,0.0,1,0.5049408017843802,0.699736426017903,Mid-Career Balanced Families
3324,27,73114,109848,2,20,0,0,0.32,82.4,6.0,11.6,0.0,2,-1.3560948420435595,-0.670036307546982,Pre-Retiree Conservatives
3325,36,66038,391741,2,35,0,0,0.22,95.0,-1.4,6.4,0.0,2,-1.1999309296859126,0.21408119277880833,Pre-Retiree Conservatives
3326,39,40927,156510,3,37,0,0,0.22,95.0,-7.0,12.0,0.0,2,-0.5312908896174982,0.12214997961752255,Pre-Retiree Conservatives
3327,53,46000,42769,3,3,1,0,0.12,69.1,22.4,8.5,0.0,1,0.3767498052013548,-0.2723614213395731,Mid-Career Balanced Families
3328,32,93006,91734,3,34,1,0,0.22,91.5,1.4,7.1,0.0,1,0.5395411311825268,0.030849307414045117,Mid-Career Balanced Families
3329,41,48030,233883,3,34,0,1,0.22,80.7,5.2,14.1,0.0,3,0.31485121013650674,1.322137009847163,High-Net-Worth Diversifiers
3330,45,53444,112574,3,36,1,0,0.32,93.6,-13.6,20.0,0.0,1,1.0847229628184492,-0.422238217536803,Mid-Career Balanced Families
3331,36,58821,153648,2,35,0,0,0.24,94.5,0.2,5.3,0.0,2,-1.060793188628103,0.1658565920943205,Pre-Retiree Conservatives
3332,69,39593,159055,1,9,0,0,0.12,51.4,33.0,15.6,0.0,4,-1.5131251798159118,0.719640646074818,Retired Income Seekers
3333,28,56812,86756,5,30,0,0,0.22,95.0,-15.0,20.0,0.0,2,-0.01835869247008092,-0.34208045851940605,Pre-Retiree Conservatives
3334,42,14565,433602,4,26,1,0,0.24,95.0,-14.3,19.3,0.0,1,1.1804057710426665,-1.0241211620853181,Mid-Career Balanced Families
3335,63,87920,91767,5,12,0,0,0.32,86.3,0.0,13.7,0.0,4,0.3143526289753813,-0.1101738028930564,Retired Income Seekers
3336,47,310593,48700,4,24,0,0,0.12,95.0,-10.5,15.5,0.0,2,-1.263429690769603,2.9456778496246367,Pre-Retiree Conservatives
3337,65,40683,2363294,4,19,0,0,0.32,73.2,7.0,19.8,0.0,0,-0.5586162347740647,-1.2768295336135203,Young Aggressive Accumulators
3338,35,77783,148248,3,16,0,1,0.24,70.0,12.4,17.6,0.0,3,-0.12255983151138916,0.9136207825337883,High-Net-Worth Diversifiers
3339,58,108673,7185,2,26,0,1,0.12,63.2,23.5,11.5,1.8,3,-0.26395135381020723,2.7485305758134495,High-Net-Worth Diversifiers
3340,42,146700,733581,2,23,0,0,0.22,81.3,8.0,10.7,0.0,2,-1.6958238122837423,0.6480148565736276,Pre-Retiree Conservatives
3341,39,49760,730755,2,33,0,0,0.24,81.5,6.8,11.7,0.0,2,-1.2081088918072156,-0.16655786964554614,Pre-Retiree Conservatives
3342,26,16944,281703,4,30,0,0,0.32,95.0,-15.0,20.0,0.0,2,-0.22921470129900554,-1.217957411558033,Pre-Retiree Conservatives
3343,24,72190,347306,2,23,0,0,0.12,91.2,-0.8,9.6,0.0,2,-1.7713960391663366,0.11044172659361483,Pre-Retiree Conservatives
3344,44,65515,2173155,5,10,0,1,0.24,86.9,-6.9,20.0,0.0,0,0.12537817921160513,-0.25785964310145076,Young Aggressive Accumulators
3345,47,47006,51258,3,36,1,0,0.24,88.0,2.3,9.7,0.0,1,1.0245843325620139,-0.04862894512476019,Mid-Career Balanced Families
3346,58,54531,190973,4,31,0,0,0.32,95.0,-7.8,12.8,0.0,2,0.21047251051202565,0.010867669302534275,Pre-Retiree Conservatives
3347,45,66209,1730019,2,22,1,0,0.32,83.6,7.5,8.9,0.0,0,-0.15733658757319377,-1.3392444213218995,Young Aggressive Accumulators
3348,70,77128,2230826,2,38,0,0,0.22,76.7,11.2,10.6,1.5,0,-1.2527825246675826,0.4044354976550077,Young Aggressive Accumulators
3349,40,74896,104892,5,2,0,0,0.22,90.7,-5.9,15.2,0.0,4,-0.3565248832791765,-0.6439466571215741,Retired Income Seekers
3350,72,51411,1816062,2,23,0,1,0.24,59.2,32.0,8.8,0.0,3,-0.2927489881913813,1.1005428981320842,High-Net-Worth Diversifiers
3351,46,78354,426410,2,35,1,0,0.32,83.7,5.0,10.8,0.5,1,0.4722457404762115,-0.24101776335353448,Mid-Career Balanced Families
3352,42,49044,978971,2,37,1,0,0.24,86.8,-3.4,16.6,0.0,1,0.21971926446059278,-0.4643581265579159,Mid-Career Balanced Families
3353,33,93846,409947,2,32,0,0,0.37,92.0,-8.8,16.8,0.0,2,-1.146668708036215,-0.3549267889213231,Pre-Retiree Conservatives
3354,62,38591,234810,2,12,0,0,0.32,57.6,27.5,6.7,8.2,4,-0.840048267508865,-0.4003242897096479,Retired Income Seekers
3355,54,63015,2306552,3,35,1,0,0.37,83.0,5.0,7.2,4.8,0,0.5276187114149757,-1.368188330431706,Young Aggressive Accumulators
3356,71,19213,86307,3,3,0,0,0.37,60.6,25.7,7.9,5.8,4,-0.220490180366196,-0.8514397946575837,Retired Income Seekers
3357,74,46215,1595567,3,34,1,1,0.32,56.3,27.4,16.3,0.0,3,1.9644929310781722,0.6954992849477873,High-Net-Worth Diversifiers
3358,25,89075,1929606,2,38,0,0,0.22,95.0,-5.8,10.8,0.0,0,-1.9275893702366924,-0.468687662159326,Young Aggressive Accumulators
3359,63,29038,835393,4,24,1,1,0.24,70.3,9.7,20.0,0.0,3,2.2186608921799333,0.5993941083403838,High-Net-Worth Diversifiers
3360,28,47854,149331,4,38,0,0,0.12,95.0,-15.0,20.0,0.0,2,-0.4653492989458978,0.29900422454599496,Pre-Retiree Conservatives
3361,43,11119,218233,1,17,0,1,0.12,60.6,33.9,5.5,0.0,3,-0.812131910158522,1.1888102347779042,High-Net-Worth Diversifiers
